lich_su_id,user_id,book_id,ngay_bat_dau,ngay_ket_thuc,diem_danh_gia,review_text,trang_thai,phan_tram_hoan_thanh,sentiment,reading_id,so_trang_doc,thoi_gian_doc_phut
486.0,35,74,2025-10-06,2025-10-20,4.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,3142.0,341.0,904.0
487.0,35,41,2025-03-22,2025-04-07,1.0,Hơi chán,Đang đọc,75.0,Negative,3143.0,235.0,535.0
488.0,35,42,2025-06-19,2025-06-27,2.0,Ổn áp,Đã đọc xong,100.0,Negative,3144.0,488.0,1351.0
489.0,36,31,2023-08-02,2023-08-25,3.0,Tạm ổn,Đã đọc xong,99.0,Neutral,3145.0,379.0,904.0
490.0,36,90,2023-09-30,2023-10-08,2.0,Không hay lắm,Bỏ dở,43.0,Negative,3146.0,365.0,999.0
491.0,36,79,2023-01-16,2023-01-21,5.0,Nội dung sâu sắc,Đã đọc xong,100.0,Positive,3147.0,546.0,1352.0
492.0,36,44,2025-03-21,2025-04-12,3.0,Có vài điểm hay,Bỏ dở,36.0,Neutral,3148.0,81.0,199.0
493.0,37,68,2024-06-19,2024-07-14,4.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,3149.0,200.0,361.0
494.0,37,37,2025-12-18,2025-12-25,3.0,Đáng tham khảo,Đã đọc xong,100.0,Negative,3150.0,580.0,983.0
495.0,37,94,2025-04-20,2025-05-09,2.0,Không phù hợp với mình,Đang đọc,40.0,Negative,3151.0,65.0,109.0
496.0,37,58,2025-07-10,2025-07-20,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,3152.0,563.0,1574.0
497.0,37,44,2025-06-08,2025-06-18,3.0,Có vài điểm hay,Chưa bắt đầu,2.0,Neutral,3153.0,4.0,7.0
498.0,37,65,2024-09-16,2024-10-04,4.0,Nội dung sâu sắc,Chưa bắt đầu,7.0,Positive,3154.0,17.0,38.0
499.0,38,55,2025-10-05,2025-10-26,3.0,Đáng tham khảo,Đã đọc xong,95.0,Neutral,3155.0,611.0,1178.0
500.0,38,69,2025-09-09,2025-10-09,5.0,Recommend cho mọi người,Đã đọc xong,96.0,Positive,3156.0,847.0,2240.0
501.0,38,63,2025-10-24,2025-10-28,5.0,Tuyệt vời,Đang đọc,56.0,Positive,3157.0,218.0,445.0
502.0,38,31,2025-10-14,2025-10-19,5.0,Nội dung sâu sắc,Đã đọc xong,98.0,Positive,3158.0,375.0,1026.0
503.0,39,94,2024-01-17,2024-02-08,1.0,Không hay lắm,Đang đọc,52.0,Negative,3159.0,84.0,130.0
504.0,39,85,2025-06-27,2025-07-10,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,8.0,Positive,3160.0,70.0,168.0
505.0,39,18,2024-12-06,2024-12-13,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3161.0,495.0,1478.0
506.0,39,19,2025-07-24,2025-08-22,4.0,Hay hơn mong đợi,Đã đọc xong,97.0,Positive,3162.0,458.0,1173.0
507.0,39,15,2024-04-29,2024-05-17,3.0,Đọc được,Chưa bắt đầu,5.0,Neutral,3163.0,39.0,115.0
508.0,39,57,2025-02-14,2025-02-26,3.0,Ổn,Bỏ dở,49.0,Positive,3164.0,409.0,904.0
509.0,39,54,2025-04-29,2025-05-27,5.0,Tuyệt vời,Chưa bắt đầu,9.0,Positive,3165.0,69.0,178.0
510.0,39,50,2025-02-14,2025-03-04,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,3166.0,337.0,580.0
511.0,39,78,2025-05-25,2025-06-04,3.0,Đáng tham khảo,Đã đọc xong,100.0,Positive,3167.0,670.0,1320.0
512.0,39,53,2023-11-30,2023-12-16,3.0,Đáng tham khảo,Bỏ dở,31.0,Neutral,3168.0,178.0,500.0
513.0,39,21,2025-07-20,2025-08-15,5.0,Recommend cho mọi người,Đã đọc xong,96.0,Positive,3169.0,412.0,1234.0
514.0,40,74,2025-07-24,2025-08-17,3.0,Có vài điểm hay,Bỏ dở,48.0,Neutral,3170.0,165.0,398.0
515.0,40,55,2025-02-08,2025-02-18,3.0,Có vài điểm hay,Đã đọc xong,97.0,Negative,3171.0,624.0,1595.0
516.0,40,47,2025-12-09,2025-12-22,3.0,Đọc được,Đang đọc,55.0,Negative,3172.0,147.0,346.0
517.0,40,27,2025-08-19,2025-09-03,3.0,Có vài điểm hay,Chưa bắt đầu,2.0,Positive,3173.0,15.0,43.0
518.0,40,65,2024-10-15,2024-10-29,3.0,Đáng tham khảo,Chưa bắt đầu,10.0,Neutral,3174.0,25.0,45.0
519.0,40,75,2025-04-30,2025-05-20,1.0,Không như kỳ vọng,Bỏ dở,13.0,Negative,3175.0,103.0,191.0
520.0,40,50,2025-03-15,2025-04-07,4.0,Hay hơn mong đợi,Đã đọc xong,95.0,Positive,3176.0,320.0,528.0
521.0,40,76,2024-12-14,2024-12-17,4.0,Hay hơn mong đợi,Chưa bắt đầu,2.0,Positive,3177.0,16.0,35.0
522.0,41,42,2025-07-25,2025-08-04,1.0,Nội dung yếu,Đang đọc,66.0,Negative,3178.0,322.0,684.0
523.0,41,47,2024-06-13,2024-06-17,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,6.0,Positive,3179.0,16.0,46.0
524.0,41,88,2024-10-07,2024-10-11,4.0,Recommend cho mọi người,Đã đọc xong,99.0,Positive,3180.0,576.0,1109.0
525.0,41,8,2025-10-02,2025-10-22,2.0,Không phù hợp với mình,Đang đọc,76.0,Negative,3181.0,567.0,1082.0
526.0,41,13,2024-04-09,2024-04-22,5.0,Cực kỳ cuốn hút,Đã đọc xong,98.0,Positive,3182.0,454.0,690.0
527.0,41,89,2024-11-25,2024-12-23,4.0,Cực kỳ cuốn hút,Đã đọc xong,100.0,Positive,3183.0,204.0,492.0
528.0,42,55,2025-09-28,2025-10-25,3.0,Ổn,Đã đọc xong,97.0,Neutral,3184.0,624.0,946.0
529.0,42,58,2025-11-20,2025-12-04,3.0,Đáng tham khảo,Bỏ dở,8.0,Positive,3185.0,47.0,92.0
530.0,42,69,2025-09-17,2025-10-11,3.0,Đọc được,Đang đọc,77.0,Neutral,3186.0,679.0,1669.0
531.0,42,45,2025-08-20,2025-09-03,1.0,Không phù hợp với mình,Bỏ dở,19.0,Negative,3187.0,117.0,202.0
532.0,42,12,2025-12-14,2025-12-31,5.0,Hay hơn mong đợi,Đã đọc xong,100.0,Positive,3188.0,846.0,2230.0
533.0,42,89,2025-12-28,2025-12-31,5.0,Đáng đọc,Chưa bắt đầu,3.0,Positive,3189.0,6.0,13.0
534.0,42,13,2025-10-19,2025-11-13,3.0,Ổn,Đã đọc xong,99.0,Neutral,3190.0,459.0,827.0
535.0,42,26,2025-10-21,2025-10-28,4.0,Tuyệt vời,Đã đọc xong,99.0,Positive,3191.0,851.0,2191.0
536.0,42,20,2025-10-09,2025-10-14,1.0,Không phù hợp với mình,Chưa bắt đầu,7.0,Negative,3192.0,55.0,93.0
537.0,42,65,2025-09-20,2025-10-07,4.0,Nội dung sâu sắc,Đang đọc,55.0,Positive,3193.0,140.0,361.0
538.0,42,35,2025-09-15,2025-09-26,5.0,Đáng đọc,Chưa bắt đầu,3.0,Positive,3194.0,17.0,26.0
539.0,42,1,2025-09-02,2025-09-27,5.0,Đáng đọc,Đã đọc xong,95.0,Positive,3195.0,387.0,1152.0
540.0,42,37,2025-10-04,2025-10-08,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,96.0,Positive,3196.0,556.0,1146.0
541.0,42,53,2025-09-11,2025-09-28,4.0,Đáng đọc,Chưa bắt đầu,6.0,Positive,3197.0,34.0,85.0
542.0,42,34,2025-11-22,2025-12-22,3.0,Tạm ổn,Đang đọc,61.0,Positive,3198.0,504.0,1506.0
543.0,43,73,2025-10-22,2025-11-07,2.0,Không như kỳ vọng,Đang đọc,72.0,Negative,3199.0,246.0,538.0
544.0,43,19,2023-08-16,2023-08-27,4.0,Rất hay,Đã đọc xong,100.0,Positive,3200.0,473.0,1283.0
545.0,43,99,2025-02-07,2025-03-01,1.0,Không như kỳ vọng,Bỏ dở,6.0,Negative,3201.0,9.0,14.0
546.0,43,34,2022-12-10,2022-12-27,1.0,Không như kỳ vọng,Đang đọc,65.0,Negative,3202.0,537.0,1402.0
547.0,43,2,2025-01-03,2025-01-20,4.0,Rất hay,Đã đọc xong,96.0,Positive,3203.0,718.0,1227.0
548.0,43,4,2024-05-17,2024-05-27,3.0,Ổn,Chưa bắt đầu,9.0,Neutral,3204.0,38.0,101.0
549.0,43,44,2024-07-20,2024-07-30,5.0,Tuyệt vời,Đã đọc xong,96.0,Positive,3205.0,216.0,457.0
550.0,43,65,2024-04-18,2024-04-22,2.0,Hơi khó đọc,Đang đọc,57.0,Negative,3206.0,145.0,338.0
551.0,44,52,2025-04-26,2025-05-24,4.0,Đọc một lần là nhớ mãi,Đang đọc,64.0,Positive,3207.0,182.0,313.0
552.0,45,26,2025-09-01,2025-09-18,4.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,8.0,Positive,3208.0,68.0,158.0
553.0,45,75,2023-10-14,2023-10-29,4.0,Đáng đọc,Đã đọc xong,96.0,Positive,3209.0,766.0,2208.0
554.0,45,67,2025-10-13,2025-10-27,5.0,Rất hay,Đã đọc xong,100.0,Positive,3210.0,725.0,1379.0
555.0,45,34,2025-04-18,2025-05-10,1.0,Không như kỳ vọng,Bỏ dở,9.0,Negative,3211.0,74.0,164.0
556.0,45,32,2025-11-05,2025-11-18,3.0,Đọc được,Đã đọc xong,95.0,Positive,3212.0,715.0,1873.0
557.0,45,43,2025-07-10,2025-07-28,2.0,Hơi khó đọc,Chưa bắt đầu,9.0,Negative,3213.0,66.0,189.0
558.0,45,97,2024-12-15,2024-12-28,2.0,Bình thường,Bỏ dở,29.0,Negative,3214.0,94.0,184.0
559.0,45,20,2024-06-01,2024-06-20,1.0,Không phù hợp với mình,Chưa bắt đầu,7.0,Negative,3215.0,55.0,145.0
560.0,46,29,2022-11-02,2022-11-05,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3216.0,588.0,1142.0
561.0,46,52,2023-02-13,2023-02-26,5.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,3217.0,282.0,655.0
562.0,46,45,2025-11-10,2025-11-23,5.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,3218.0,604.0,1323.0
563.0,46,57,2023-12-30,2024-01-07,4.0,Rất hay,Đã đọc xong,99.0,Positive,3219.0,826.0,1888.0
564.0,46,7,2022-06-09,2022-07-08,2.0,Nội dung yếu,Bỏ dở,5.0,Negative,3220.0,22.0,60.0
565.0,46,77,2023-04-26,2023-05-01,1.0,Không phù hợp với mình,Bỏ dở,5.0,Negative,3221.0,34.0,70.0
566.0,46,31,2025-06-26,2025-07-19,2.0,Không phù hợp với mình,Bỏ dở,44.0,Negative,3222.0,168.0,255.0
567.0,46,99,2025-01-01,2025-01-21,5.0,Nội dung sâu sắc,Đang đọc,21.0,Positive,3223.0,32.0,73.0
568.0,47,6,2025-12-20,2025-12-30,4.0,Recommend cho mọi người,Đã đọc xong,99.0,Positive,3224.0,817.0,1553.0
569.0,47,69,2025-12-28,2025-12-31,4.0,Tuyệt vời,Đã đọc xong,98.0,Positive,3225.0,865.0,2582.0
570.0,47,94,2025-12-23,2025-12-31,3.0,Đọc được,Bỏ dở,10.0,Neutral,3226.0,16.0,26.0
571.0,47,91,2025-12-28,2025-12-31,1.0,Nội dung yếu,Đang đọc,23.0,Negative,3227.0,161.0,261.0
572.0,47,60,2025-12-29,2025-12-31,1.0,Không hay lắm,Bỏ dở,41.0,Negative,3228.0,331.0,610.0
573.0,47,27,2025-12-31,2025-12-31,4.0,Nội dung sâu sắc,Đã đọc xong,95.0,Positive,3229.0,714.0,2034.0
574.0,47,18,2025-12-17,2025-12-25,1.0,Không như kỳ vọng,Chưa bắt đầu,5.0,Negative,3230.0,25.0,59.0
575.0,47,17,2025-12-28,2025-12-31,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3231.0,567.0,1426.0
576.0,48,51,2025-03-13,2025-03-29,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,95.0,Positive,3232.0,813.0,2401.0
577.0,48,58,2025-07-08,2025-07-11,2.0,Không như kỳ vọng,Bỏ dở,33.0,Negative,3233.0,195.0,396.0
578.0,48,22,2025-08-02,2025-08-18,4.0,Đáng đọc,Đã đọc xong,99.0,Positive,3234.0,644.0,1711.0
579.0,48,97,2025-06-22,2025-07-20,3.0,Đáng tham khảo,Đã đọc xong,95.0,Positive,3235.0,310.0,795.0
580.0,48,14,2025-12-12,2025-12-19,2.0,Hơi chán,Bỏ dở,25.0,Negative,3236.0,187.0,306.0
581.0,48,73,2025-06-28,2025-07-15,4.0,Đáng đọc,Đã đọc xong,97.0,Positive,3237.0,331.0,589.0
582.0,48,53,2025-09-08,2025-09-28,1.0,Không hay lắm,Đang đọc,46.0,Negative,3238.0,264.0,431.0
583.0,48,10,2025-11-01,2025-11-06,3.0,Đọc được,Đang đọc,70.0,Negative,3239.0,468.0,906.0
584.0,49,14,2025-08-25,2025-09-09,3.0,Tạm ổn,Đã đọc xong,97.0,Negative,3240.0,726.0,1157.0
585.0,49,80,2024-12-12,2024-12-23,1.0,Bình thường,Đang đọc,50.0,Negative,3241.0,271.0,508.0
586.0,49,38,2024-06-02,2024-06-28,3.0,Đáng tham khảo,Bỏ dở,43.0,Positive,3242.0,248.0,411.0
587.0,49,82,2024-07-31,2024-08-03,5.0,Đọc một lần là nhớ mãi,Chưa bắt đầu,5.0,Positive,3243.0,28.0,75.0
588.0,49,75,2024-08-26,2024-09-12,5.0,Cực kỳ cuốn hút,Đã đọc xong,100.0,Positive,3244.0,798.0,1556.0
589.0,49,27,2025-06-02,2025-06-27,3.0,Có vài điểm hay,Đã đọc xong,97.0,Negative,3245.0,729.0,1412.0
590.0,50,89,2024-07-17,2024-08-07,5.0,Rất hay,Chưa bắt đầu,2.0,Positive,3246.0,4.0,11.0
591.0,50,70,2025-04-11,2025-05-06,4.0,Đáng đọc,Đã đọc xong,97.0,Positive,3247.0,799.0,2180.0
592.0,50,81,2025-02-16,2025-03-12,3.0,Có vài điểm hay,Đang đọc,60.0,Positive,3248.0,334.0,830.0
593.0,50,37,2025-12-27,2025-12-31,2.0,Không phù hợp với mình,Bỏ dở,9.0,Negative,3249.0,52.0,123.0
594.0,50,49,2025-06-25,2025-07-14,5.0,Rất hay,Chưa bắt đầu,6.0,Positive,3250.0,47.0,126.0
595.0,50,56,2024-12-28,2025-01-22,5.0,Đáng đọc,Chưa bắt đầu,8.0,Positive,3251.0,17.0,28.0
596.0,50,42,2024-09-05,2024-09-29,3.0,Đọc được,Bỏ dở,15.0,Neutral,3252.0,73.0,171.0
597.0,50,58,2025-10-16,2025-11-09,2.0,Hơi chán,Bỏ dở,26.0,Negative,3253.0,154.0,233.0
598.0,50,54,2024-09-15,2024-09-25,5.0,Tuyệt vời,Đang đọc,53.0,Positive,3254.0,410.0,889.0
599.0,50,17,2025-01-29,2025-02-15,3.0,Tạm ổn,Bỏ dở,42.0,Neutral,3255.0,240.0,484.0
600.0,50,80,2024-01-20,2024-02-07,5.0,Đáng đọc,Đã đọc xong,98.0,Positive,3256.0,532.0,890.0
601.0,51,19,2024-09-03,2024-09-07,1.0,Bình thường,Chưa bắt đầu,1.0,Negative,3257.0,4.0,9.0
602.0,51,47,2023-11-30,2023-12-26,5.0,Recommend cho mọi người,Đã đọc xong,96.0,Positive,3258.0,257.0,601.0
603.0,51,42,2025-08-01,2025-08-11,1.0,Nội dung yếu,Bỏ dở,45.0,Negative,3259.0,219.0,538.0
604.0,51,46,2025-06-01,2025-06-16,5.0,Hay hơn mong đợi,Đã đọc xong,99.0,Positive,3260.0,188.0,449.0
605.0,51,61,2025-03-04,2025-03-07,2.0,Hơi chán,Bỏ dở,18.0,Negative,3261.0,40.0,94.0
606.0,51,27,2024-01-15,2024-01-29,2.0,Không phù hợp với mình,Đã đọc xong,98.0,Negative,3262.0,736.0,1686.0
607.0,51,69,2024-09-30,2024-10-22,4.0,Recommend cho mọi người,Đã đọc xong,98.0,Positive,3263.0,865.0,1754.0
608.0,51,64,2025-07-23,2025-08-14,5.0,Nội dung sâu sắc,Đã đọc xong,100.0,Positive,3264.0,240.0,690.0
609.0,51,63,2023-06-20,2023-07-14,3.0,Tạm ổn,Đã đọc xong,95.0,Positive,3265.0,370.0,762.0
610.0,51,13,2023-10-14,2023-11-02,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3266.0,459.0,979.0
611.0,51,59,2025-09-20,2025-10-13,2.0,Nội dung yếu,Đang đọc,78.0,Negative,3267.0,235.0,525.0
612.0,51,95,2023-10-12,2023-10-20,5.0,Recommend cho mọi người,Đã đọc xong,98.0,Positive,3268.0,782.0,2289.0
613.0,51,92,2025-09-16,2025-09-23,5.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,3269.0,795.0,1680.0
614.0,51,60,2025-10-01,2025-10-17,2.0,Nội dung yếu,Bỏ dở,33.0,Negative,3270.0,266.0,431.0
615.0,51,43,2023-03-02,2023-03-30,1.0,Ổn áp,Bỏ dở,23.0,Negative,3271.0,169.0,310.0
616.0,51,9,2024-08-11,2024-08-19,3.0,Ổn,Bỏ dở,41.0,Negative,3272.0,366.0,829.0
617.0,52,16,2024-04-30,2024-05-30,3.0,Đọc được,Chưa bắt đầu,7.0,Negative,3273.0,24.0,51.0
618.0,52,36,2023-10-29,2023-11-25,5.0,Recommend cho mọi người,Chưa bắt đầu,3.0,Positive,3274.0,26.0,72.0
619.0,52,73,2025-03-16,2025-04-08,2.0,Không như kỳ vọng,Đang đọc,59.0,Negative,3275.0,201.0,546.0
620.0,52,50,2025-10-02,2025-10-06,3.0,Ổn,Đang đọc,54.0,Neutral,3276.0,181.0,317.0
621.0,52,100,2025-06-20,2025-07-02,5.0,Đáng đọc,Đã đọc xong,97.0,Positive,3277.0,297.0,505.0
622.0,52,6,2025-08-07,2025-09-04,3.0,Tạm ổn,Đang đọc,23.0,Neutral,3278.0,189.0,482.0
623.0,52,96,2023-11-13,2023-11-23,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,97.0,Positive,3279.0,865.0,1932.0
624.0,52,60,2025-02-11,2025-03-06,4.0,Đáng đọc,Đã đọc xong,98.0,Positive,3280.0,791.0,1938.0
625.0,52,29,2025-12-18,2025-12-31,5.0,Recommend cho mọi người,Đã đọc xong,99.0,Positive,3281.0,588.0,1283.0
626.0,52,58,2024-11-11,2024-11-24,1.0,Không phù hợp với mình,Đang đọc,75.0,Negative,3282.0,444.0,1088.0
627.0,52,14,2025-06-14,2025-06-28,4.0,Tuyệt vời,Chưa bắt đầu,8.0,Positive,3283.0,59.0,174.0
628.0,52,98,2025-10-22,2025-10-31,3.0,Ổn,Đang đọc,40.0,Negative,3284.0,174.0,411.0
629.0,52,87,2025-01-30,2025-03-01,1.0,Không hay lắm,Đang đọc,41.0,Negative,3285.0,305.0,503.0
630.0,52,33,2025-09-10,2025-10-09,2.0,Không phù hợp với mình,Đang đọc,27.0,Negative,3286.0,217.0,474.0
631.0,53,28,2025-03-15,2025-04-08,1.0,Hơi khó đọc,Chưa bắt đầu,2.0,Negative,3287.0,8.0,19.0
632.0,53,92,2024-06-06,2024-06-22,1.0,Không hay lắm,Bỏ dở,50.0,Negative,3288.0,406.0,738.0
633.0,53,19,2023-07-22,2023-07-29,4.0,Rất hay,Đang đọc,53.0,Positive,3289.0,250.0,378.0
634.0,53,87,2025-01-16,2025-02-14,5.0,Hay hơn mong đợi,Đã đọc xong,98.0,Positive,3290.0,731.0,1174.0
635.0,53,42,2025-04-07,2025-04-12,1.0,Bình thường,Bỏ dở,11.0,Negative,3291.0,53.0,108.0
636.0,53,23,2024-10-17,2024-10-24,4.0,Cực kỳ cuốn hút,Đã đọc xong,96.0,Positive,3292.0,565.0,905.0
637.0,53,38,2023-03-02,2023-03-24,2.0,Không như kỳ vọng,Bỏ dở,33.0,Negative,3293.0,190.0,464.0
638.0,53,14,2023-12-20,2024-01-05,1.0,Hơi chán,Bỏ dở,33.0,Negative,3294.0,247.0,702.0
639.0,53,50,2023-11-26,2023-12-23,4.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,3295.0,337.0,664.0
640.0,53,35,2023-11-26,2023-12-06,3.0,Ổn,Đã đọc xong,95.0,Neutral,3296.0,547.0,1412.0
641.0,53,13,2024-09-18,2024-10-15,3.0,Ổn,Chưa bắt đầu,0.0,Positive,3297.0,0.0,0.0
642.0,54,100,2024-04-18,2024-04-24,5.0,Rất hay,Đã đọc xong,100.0,Positive,3298.0,307.0,914.0
643.0,54,55,2023-11-28,2023-12-05,3.0,Tạm ổn,Đã đọc xong,99.0,Neutral,3299.0,637.0,1684.0
644.0,54,42,2022-07-17,2022-07-20,3.0,Đọc được,Đang đọc,20.0,Positive,3300.0,97.0,279.0
645.0,54,87,2024-05-13,2024-06-01,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,100.0,Positive,3301.0,746.0,1592.0
646.0,54,7,2024-05-21,2024-05-26,3.0,Có vài điểm hay,Bỏ dở,39.0,Positive,3302.0,176.0,286.0
647.0,54,35,2022-07-29,2022-08-17,5.0,Recommend cho mọi người,Chưa bắt đầu,2.0,Positive,3303.0,11.0,22.0
648.0,54,68,2025-09-09,2025-10-06,1.0,Ổn áp,Chưa bắt đầu,10.0,Negative,3304.0,20.0,50.0
649.0,55,35,2024-04-21,2024-04-24,1.0,Nội dung yếu,Bỏ dở,49.0,Negative,3305.0,282.0,632.0
650.0,55,9,2024-12-10,2024-12-29,3.0,Có vài điểm hay,Đang đọc,72.0,Positive,3306.0,642.0,1085.0
651.0,55,36,2024-09-21,2024-10-17,3.0,Có vài điểm hay,Chưa bắt đầu,0.0,Negative,3307.0,0.0,0.0
652.0,55,13,2024-09-15,2024-10-10,1.0,Không phù hợp với mình,Chưa bắt đầu,10.0,Negative,3308.0,46.0,100.0
653.0,55,62,2024-12-23,2024-12-27,2.0,Bình thường,Đang đọc,56.0,Negative,3309.0,374.0,649.0
654.0,55,17,2024-04-04,2024-04-25,1.0,Không hay lắm,Bỏ dở,12.0,Negative,3310.0,68.0,106.0
655.0,55,65,2024-01-02,2024-01-12,4.0,Cực kỳ cuốn hút,Đã đọc xong,97.0,Positive,3311.0,247.0,436.0
656.0,55,85,2024-01-26,2024-02-15,4.0,Tuyệt vời,Chưa bắt đầu,10.0,Positive,3312.0,87.0,172.0
657.0,55,84,2025-02-19,2025-03-17,5.0,Đáng đọc,Đã đọc xong,95.0,Positive,3313.0,337.0,759.0
658.0,55,44,2024-02-12,2024-02-20,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,99.0,Positive,3314.0,223.0,357.0
659.0,55,92,2025-04-10,2025-05-10,3.0,Đáng tham khảo,Đã đọc xong,97.0,Neutral,3315.0,787.0,1189.0
660.0,55,91,2024-07-13,2024-07-25,5.0,Tuyệt vời,Đang đọc,39.0,Positive,3316.0,274.0,601.0
661.0,55,25,2025-08-17,2025-09-04,5.0,Tuyệt vời,Chưa bắt đầu,3.0,Positive,3317.0,5.0,8.0
662.0,56,4,2024-07-08,2024-08-07,1.0,Không như kỳ vọng,Bỏ dở,24.0,Negative,3318.0,103.0,236.0
663.0,56,33,2024-02-17,2024-03-04,2.0,Ổn áp,Đang đọc,23.0,Negative,3319.0,185.0,303.0
664.0,56,74,2024-02-11,2024-03-12,3.0,Đọc được,Đang đọc,64.0,Negative,3320.0,220.0,521.0
665.0,56,49,2024-11-17,2024-11-24,1.0,Không hay lắm,Bỏ dở,30.0,Negative,3321.0,235.0,505.0
666.0,56,86,2023-10-30,2023-11-09,5.0,Đọc một lần là nhớ mãi,Đã đọc xong,97.0,Positive,3322.0,850.0,2168.0
667.0,56,93,2025-07-11,2025-07-24,3.0,Tạm ổn,Đã đọc xong,97.0,Positive,3323.0,523.0,1396.0
668.0,56,2,2025-02-06,2025-02-12,3.0,Đáng tham khảo,Đã đọc xong,96.0,Negative,3324.0,718.0,1207.0
669.0,56,46,2024-06-19,2024-07-16,4.0,Đáng đọc,Đã đọc xong,97.0,Positive,3325.0,184.0,300.0
670.0,56,1,2025-09-22,2025-10-16,5.0,Rất hay,Đã đọc xong,100.0,Positive,3326.0,408.0,743.0
671.0,56,89,2025-11-12,2025-11-25,3.0,Đáng tham khảo,Đã đọc xong,100.0,Negative,3327.0,204.0,463.0
672.0,57,41,2024-06-24,2024-06-28,2.0,Không như kỳ vọng,Chưa bắt đầu,3.0,Negative,3328.0,9.0,24.0
673.0,57,36,2025-06-28,2025-07-22,1.0,Ổn áp,Bỏ dở,46.0,Negative,3329.0,399.0,1147.0
674.0,57,25,2024-08-27,2024-08-30,4.0,Cực kỳ cuốn hút,Chưa bắt đầu,3.0,Positive,3330.0,5.0,8.0
675.0,57,4,2025-05-17,2025-05-23,2.0,Hơi khó đọc,Đã đọc xong,98.0,Negative,3331.0,424.0,1158.0
676.0,57,55,2025-07-21,2025-08-08,3.0,Tạm ổn,Đã đọc xong,100.0,Negative,3332.0,644.0,1843.0
677.0,57,61,2025-03-20,2025-03-31,1.0,Không như kỳ vọng,Đang đọc,29.0,Negative,3333.0,65.0,160.0
678.0,57,75,2025-11-04,2025-11-20,1.0,Hơi chán,Chưa bắt đầu,7.0,Negative,3334.0,55.0,105.0
679.0,57,99,2024-10-30,2024-11-15,3.0,Đọc được,Đã đọc xong,99.0,Neutral,3335.0,153.0,456.0
680.0,57,74,2025-06-14,2025-07-02,3.0,Ổn,Đang đọc,51.0,Neutral,3336.0,175.0,346.0
681.0,57,34,2025-03-15,2025-03-23,4.0,Nội dung sâu sắc,Đã đọc xong,99.0,Positive,3337.0,818.0,1298.0
682.0,57,14,2025-10-08,2025-10-27,5.0,Cực kỳ cuốn hút,Đã đọc xong,99.0,Positive,3338.0,741.0,1222.0
683.0,57,63,2025-02-13,2025-02-24,1.0,Không như kỳ vọng,Đang đọc,70.0,Negative,3339.0,273.0,645.0
684.0,57,15,2025-07-14,2025-07-28,2.0,Không như kỳ vọng,Chưa bắt đầu,2.0,Negative,3340.0,15.0,35.0
685.0,57,19,2025-06-14,2025-07-05,3.0,Ổn,Đã đọc xong,100.0,Neutral,3341.0,473.0,810.0
686.0,57,17,2024-12-21,2025-01-19,5.0,Nội dung sâu sắc,Chưa bắt đầu,7.0,Positive,3342.0,40.0,70.0
687.0,58,12,2023-04-25,2023-05-17,4.0,Recommend cho mọi người,Đã đọc xong,99.0,Positive,3343.0,837.0,2407.0
688.0,58,8,2023-02-20,2023-03-20,4.0,Recommend cho mọi người,Đã đọc xong,100.0,Positive,3344.0,747.0,1187.0
689.0,59,83,2025-08-05,2025-09-01,5.0,Đáng đọc,Đã đọc xong,99.0,Positive,3345.0,859.0,1769.0
690.0,59,98,2025-12-16,2025-12-31,3.0,Tạm ổn,Đang đọc,41.0,Negative,3346.0,178.0,527.0
691.0,60,63,2025-09-11,2025-10-02,3.0,Có vài điểm hay,Chưa bắt đầu,6.0,Neutral,3347.0,23.0,38.0
692.0,60,89,2025-11-15,2025-11-18,4.0,Rất hay,Chưa bắt đầu,9.0,Positive,3348.0,18.0,31.0
693.0,60,70,2024-09-20,2024-10-18,5.0,Đáng đọc,Chưa bắt đầu,3.0,Positive,3349.0,24.0,69.0
694.0,60,91,2024-03-23,2024-04-05,2.0,Bình thường,Bỏ dở,20.0,Negative,3350.0,140.0,245.0
695.0,60,48,2024-01-29,2024-02-27,3.0,Đáng tham khảo,Bỏ dở,45.0,Negative,3351.0,130.0,197.0
